anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2017;Polizia Municipale;12;Sabato;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 108;11.4306652;45.6410126;0;Asciutto;Assente;Sereno;Tamponamento;Manovrava per svoltare a sinistra (passaggio privato, distributore);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2017;Carabiniere;3;Domenica;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA VIA VISAN;11.4308766;45.6408349;0;Bagnato;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2017;Carabiniere;3;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Intersezione segnalata;VIA VICENZA INCROCIO VIA VISAN;11.4309100;45.6407800;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Svoltava a sinistra regolarmente;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2017;Carabiniere;2;Sabato;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 116;11.4314500;45.6403000;0;Bagnato;Orizzontale;Pioggia;Investimento di pedoni;Procedeva regolarmente;Attraversava irregolarmente (art.190);Autovettura privata;;;;;;;0;1;0;1
2017;Polizia Municipale;3;Giovedì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA ALESSANDRO ROSSI, 3;11.4316541;45.7649308;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Velocipede;;;Autovettura privata;;;;0;0;0;1
2017;Polizia Municipale;4;Domenica;Pomeriggio;ROANA;SP 349 Costo;Rettilineo;VIA CAMPIELLO, SNC;11.4322558;45.8372218;71.6;Asciutto;;Altro;Scontro frontale-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2017;Polizia Municipale;10;Lunedì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 62;11.4327544;45.7543166;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2017;Polizia Municipale;11;Venerdì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA ROMA, 45;11.4333701;45.7639340;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;1;0;0;1
2017;Carabiniere;11;Domenica;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA THIENE, 80;11.4339977;45.7462842;0;Asciutto;Assente;Sereno;Scontro-laterale;Manovrava per svoltare a sinistra (passaggio privato, distributore);;Autovettura privata;;;Motociclo con passeggero;;;;0;0;0;1
2017;Carabiniere;1;Sabato;Mattino;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA THIENE, 54/B;11.4340100;45.7462600;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale non protetto da semaforo o agente;Autovettura privata;;;;;;;0;1;0;1
2017;Carabiniere;4;Domenica;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 168;11.4347446;45.6380488;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2017;Polizia Municipale;11;Sabato;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA THIENE, 27;11.4355025;45.7444085;0;Asciutto;Assente;Sereno;Scontro frontale;Manovrava per svoltare a sinistra (passaggio privato, distributore);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2017;Polizia Municipale;3;Sabato;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA INCROCIO VIALE GIACOMO MATTEOTTI;11.4358512;45.7628027;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2017;Polizia Municipale;10;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 11;11.4369520;45.7566888;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autocarro;;;Autovettura privata;1;0;0;3
2017;Polizia Stradale;10;Sabato;Pomeriggio;ROANA;SP 349 Costo;Intersezione segnalata;STRADA PROVINCIALE 349 INTERS. CON VIA ACHILLE PAPA;11.4372712;45.8432542;70.9;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Veicolo speciale;;;Motociclo a solo;;;;0;0;0;1
2017;Polizia Municipale;3;Giovedì;Pomeriggio;ROANA;SP 349 Costo;Rettilineo;VIA XXVII APRILE, SNC;11.4388204;45.8429658;0;Asciutto;Assente;Sereno;Scontro-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2017;Polizia Municipale;3;Lunedì;Pomeriggio;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;VIA DEL COSTO, 0;11.4415604;45.7843033;83.9;Asciutto;Assente;Sereno;Scontro-laterale;Si affiancava ad altri veicoli a due ruote irregolarmente;;Autocarro;;;Velocipede;;;;0;0;0;1
2017;Polizia Municipale;1;Venerdì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA MARCONI, 81;11.4422946;45.6290977;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autovettura privata;;;;;;;0;1;0;1
2017;Polizia Stradale;11;Giovedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Incrocio;STRADA PROVINCIALE 46 VIA MARCONI CIVICO N? 78;11.4425609;45.6289285;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2017;Polizia Municipale;12;Martedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA ARASELLA, 41;11.4449117;45.6279608;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2017;Polizia Municipale;11;Mercoledì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 19;11.4475320;45.6262766;0;Sdrucciolevole;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Ostacolo fisso;Autovettura privata;;;;;;;0;0;0;1
2017;Polizia Municipale;2;Venerdì;Pomeriggio;ZANE';SP 349 var Costo Variante;Rettilineo;NUOVO RACCORDO THIENE SCHIO;11.4495553;45.7066512;2.5;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2017;Polizia Municipale;11;Lunedì;Sera;CHIUPPANO;SP 349 Costo;Intersezione segnalata;VIA PONTE DEI GRANATIERI VIA COSTO;11.4573145;45.7680546;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2017;Polizia Municipale;2;Giovedì;Mattino;THIENE;SP 349 var Costo Variante;Rotatoria;VIA CAPPUCCINI NSA 384;11.4598948;45.6976510;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2017;Polizia Municipale;11;Giovedì;Sera;ISOLA VICENTINA;SP 046 Pasubio;Incrocio;VIA FOSSANIGO VIA VICENZA;11.4611590;45.6196652;0;Asciutto;Assente;Sereno;Investimento di pedoni;Procedeva regolarmente;Attraversava irregolarmente (art.190);Autovettura privata;;;;;;;0;1;0;1
2017;Polizia Municipale;10;Giovedì;Mattino;THIENE;SP 349 Costo;Intersezione segnalata;VIA LAMPERTICO VIA CA' BEREGANE;11.4845913;45.6843733;0;Asciutto;Verticale;Nebbia;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2017;Polizia Municipale;3;Martedì;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 101+50;11.4861699;45.6793991;101.05;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autovettura privata;;;;0;0;0;1
2017;Carabiniere;12;Domenica;Sera;THIENE;SP 349 Costo;Incrocio;VIA SANTO INCROCIO VIA DON ZILIOTTO;11.4876209;45.6747565;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;Autovettura privata;1;0;0;2
2017;Polizia Municipale;11;Sabato;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA SANTO;11.4881086;45.6732113;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;1;0;0;2
2017;Carabiniere;4;Domenica;Mattino;ROANA;SP 349 Costo;Rettilineo;VIA SECONDA COSTO, 101;11.4887000;45.8693800;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per eccesso di velocità;Ostacolo fisso;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;1;2
2017;Polizia Municipale;4;Venerdì;Mattino;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 101,500;11.4892598;45.6696386;101.5;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2017;Carabiniere;1;Martedì;Sera;ASIAGO;SP 349 Costo;Curva;SP349 AL KM. 63.9;11.4895400;45.8696600;63.9;Ghiacciato;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2017;Polizia Municipale;4;Venerdì;Pomeriggio;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 101,550;11.4899894;45.6672844;101.55;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava in retrocessione o conversione;;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2017;Carabiniere;12;Domenica;Sera;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA ALTURA INCROCIO VIA SETTE;11.4904497;45.6135859;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;3
2017;Carabiniere;1;Venerdì;Notte;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA PASUBIO INCROCIO VIA SETTE;11.4904588;45.6136475;0;Ghiacciato;Assente;Sereno;Scontro-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;2
2017;Polizia Municipale;2;Sabato;Pomeriggio;CALDOGNO;SP 349 Costo;Intersezione segnalata;S.P. 349 VIA ALTURA CALDOGNO VIA CHIODO;11.4911669;45.6193417;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autocarro;;;Motociclo a solo;;;;0;0;0;1
2017;Polizia Municipale;10;Lunedì;Mattino;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA, 104+800;11.4920277;45.6394287;104.8;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autocarro;;;;0;0;0;2
2017;Carabiniere;1;Giovedì;Notte;VILLAVERLA;SP 349 Costo;Rettilineo;PIAZZA DEL POPOLO, 1;11.4942689;45.6513156;0;Asciutto;Assente;Sereno;Urto con ostacolo accidentale;Procedeva regolarmente;Ostacolo accidentale;Autovettura privata;;;;;;;0;0;0;1
2017;Polizia Municipale;11;Giovedì;Mattino;ASIAGO;SP 349 Costo;Intersezione segnalata;VIA VERDI VIA BARACCA VIA MOSELE;11.4965942;45.8690119;0;Sdrucciolevole;Orizzontale;Pioggia;Tamponamento;Svoltava a sinistra regolarmente;;Autovettura privata;;;Autocarro;;;;0;0;0;2
2017;Carabiniere;1;Venerdì;Notte;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA STATALE PASUBIO AL KM. 5.5;11.5022166;45.5867763;5.5;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;3
2017;Carabiniere;3;Sabato;Mattino;VICENZA;SP 046 Pasubio;Intersezione segnalata;STRADA DEL PASUBIO INCROCIO CONTRA CAMILLO BENSO CONTE DI;11.5063079;45.5820207;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2017;Polizia Municipale;3;Lunedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE PRESSI DELL'IMMISIONE DELLO SVINCOLO NORD;11.5082300;45.5393600;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;2;0;0;5
2017;Polizia Municipale;11;Martedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione segnalata;STRADA PADANA VERSO VERONA INCROCIO VIALE DEL SOLE RACCOR;11.5086800;45.5349900;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Velocipede;;;Autovettura privata;;;;0;0;0;1
2017;Polizia Municipale;3;Lunedì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE PRESSI KM V 1;11.5089500;45.5446600;5.1;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autocarro;;;;0;0;0;1
2017;Carabiniere;10;Giovedì;Notte;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5091173;45.5467517;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per eccesso di velocità;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2017;Polizia Municipale;11;Giovedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5093200;45.5470900;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2017;Carabiniere;3;Sabato;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5093283;45.5470081;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2017;Polizia Municipale;2;Lunedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Intersezione con semaforo o vigile;VIA BRIGATA GRANATIERI DI SARDEGNA INCROCIO VIALE DEL SOL;11.5186400;45.5546900;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente senza svoltare;;Velocipede;;;Veicolo speciale;;;;0;0;0;1
2018;Carabiniere;11;Mercoledì;Mattino;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA BRUNO BRANDELLERO, 36;11.2611184;45.7404768;0;Ghiacciato;Assente;Sereno;Investimento di pedoni;Procedeva regolarmente;Attraversava irregolarmente (art.190);Autocarro;;Abbagliato;;;Abbagliato;;0;1;0;1
2018;Polizia Municipale;11;Martedì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Intersezione segnalata;VIA PIEVE INCROCIO VIA RIMEMBRANZA;11.3197009;45.7136717;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;2;Mercoledì;Sera;TORREBELVICINO;SP 046 var Torrebelvicino;Intersezione segnalata;NUOVA VARIANTE SP46 DEL PASUBIO INCROCIO VIA PIEVE;11.3198196;45.7136660;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;10;Martedì;Mattino;ARSIERO;SP 350 Val d'Astico;Rettilineo;VIA GRUMOLO, 10;11.3768443;45.8018048;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autocarro;;;Autocarro;;;;0;0;0;3
2018;Carabiniere;11;Mercoledì;Mattino;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA 4 NOVEMBRE, 50;11.3804323;45.7306626;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2018;Carabiniere;1;Domenica;Sera;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA 4 NOVEMBRE, 53;11.3845997;45.7317675;0;Bagnato;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;2
2018;Carabiniere;11;Venerdì;Mattino;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Intersezione segnalata;SP350 INCROCIO VIA MARIO SCHIRO;11.3863721;45.7976597;0;Asciutto;Assente;Sereno;Scontro frontale;Svoltava a destra irregolarmente;;Autovettura privata;;;Autocarro;;;;0;0;0;2
2018;Carabiniere;3;Mercoledì;Sera;SCHIO;SP 046 Pasubio;Rettilineo;VIA VICENZA AL KM. 22;11.3881905;45.6940985;22;Asciutto;Assente;Sereno;Tamponamento;Manovrava per svoltare a sinistra (passaggio privato, distributore);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2018;Polizia Municipale;10;Sabato;Sera;SCHIO;SP 046 Pasubio;Rotatoria;VIA VICENZA INCROCIO VIA KENNEDY;11.3945348;45.6893681;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;3;Martedì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO, 103;11.4004182;45.6823244;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;10;Mercoledì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Curva;VIA EUROPA PRIMA DELLA ROTATORIA AD INTERSEZIONE VIA GARZ;11.4031132;45.7364661;0;Asciutto;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;12;Giovedì;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO, 52;11.4051668;45.6716413;18.135;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2018;Polizia Municipale;3;Mercoledì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Intersezione segnalata;VIA MARTIRI D.LIBERTA' INCROCIO VIA STRADELLE;11.4087249;45.7381084;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;Autovettura di soccorso o di polizia;2;0;0;3
2018;Polizia Municipale;11;Mercoledì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 63, 63;11.4136129;45.6591856;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Carabiniere;12;Martedì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione non segnalata;VIA MONTE PASUBIO INCROCIO VIA VAL VOLPARA;11.4236473;45.7465921;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;4;Martedì;Mattino;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Incrocio;VIA MONTE PASUBIO INCROCIO VIA GARZIERE;11.4273391;45.7498404;0;Bagnato;Orizzontale;Pioggia;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;3
2018;Polizia Municipale;10;Sabato;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;LARGO A.PEUGEOT ENTRATA AREA DI SOSTA PRIVATA;11.4291256;45.7522307;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;Scoppio o eccessiva usura dei pneumatici;;Motociclo a solo;;;;0;0;0;1
2018;Polizia Municipale;11;Giovedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rotatoria;LARGO A.PEUGEOT INCROCIO VIA TRENTO;11.4291899;45.7525095;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2018;Carabiniere;12;Sabato;Mattino;PIOVENE ROCCHETTE;SP 349 Costo;Curva;VIA GORIZIA ALL'INTERNO DELLA ROTATORIA;11.4294166;45.7514308;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2018;Polizia Municipale;1;Martedì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 100 INTERSEZIONE VIA PONTE, 100;11.4300891;45.6414990;0;Bagnato;;Altro;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;1;Mercoledì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;"VIA GORIZIA SUL PASSAGGIO PEDONALE FRONTE FARMACIA ""SUMMA";11.4327310;45.7542827;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale non protetto da semaforo o agente;Autovettura privata;;;;;;;0;1;0;1
2018;Polizia Municipale;3;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA GORIZIA INCROCIO VIA TONDELLE;11.4345443;45.7553860;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2018;Carabiniere;10;Lunedì;Mattino;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 168;11.4349800;45.6377900;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2018;Polizia Municipale;11;Martedì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 26;11.4352383;45.7557906;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;1
2018;Carabiniere;12;Sabato;Notte;MALO;SP 046 Pasubio;Rotatoria;VIA VICENZA INCROCIO VIA VALLUGANA;11.4355900;45.6375914;0;Bagnato;Orizzontale;Pioggia;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Ostacolo fisso;Autovettura privata;;;;;;;0;0;0;2
2018;Polizia Municipale;12;Martedì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Incrocio;VIA THIENE INCROCIO VIA PILASTRI;11.4359280;45.7438114;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;12;Martedì;Sera;PIOVENE ROCCHETTE;SP 349 Costo;Intersezione non segnalata;VIA THIENE INCROCIO VIA PILASTRI;11.4359481;45.7437899;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2018;Carabiniere;2;Mercoledì;Sera;CARRE';SP 349 Costo;Incrocio;VIA VAL D'ASSA INCROCIO VIA PILASTRI;11.4374985;45.7418004;0;Asciutto;Assente;Sereno;Scontro-laterale;Sorpassava all'incrocio (art.148);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2018;Polizia Municipale;2;Lunedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 49;11.4390431;45.6333700;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con eccesso di velocità (art.141);;Autocarro;;;Autovettura privata;;;Autocarro;1;0;0;2
2018;Polizia Municipale;11;Martedì;Pomeriggio;ZANE';SP 349 Costo;Rettilineo;VIA M. SUMMANO VIA M. CIMONE;11.4448077;45.7323034;0;Bagnato;;Altro;Scontro-laterale;Manovrava per immettersi nel flusso della circolazione;;Autovettura privata;;;Ciclomotore;;;Autovettura privata;0;0;0;1
2018;Polizia Municipale;11;Lunedì;Sera;ZANE';SP 349 var Costo Variante;Rettilineo;NSA 384;11.4468202;45.7080542;0;Asciutto;;Altro;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autosnodato o autoarticolato;;;Autovettura privata;;;;0;0;0;1
2018;Polizia Municipale;11;Venerdì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 3;11.4473886;45.6264332;0;Bagnato;Assente;Sereno;Scontro-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
